120,"E-TENDERS FOR PROVIDING/INSTALLATION, TESTING AND COMMISSIONING OF SUBMERSIBLE PUMPING MACHINERY AT STAGE ZERO,STAGE 1ST  & SAB RANG SQUARE INCLUDING ALLIED ITEMS (COMPLETE JOB)
",unidata/tenders/Tender Document for Machinery.pdf,~/uniimg/newgif.gif
119,E-Tenders are Invited for Providing Catering Service in University Hostels,unidata/tenders/WEBNOTICE.pdf,~/uniimg/newgif.gif
118,E-Tenders are Invited for Providing Services under AMC for University Campus Network,unidata/tenders/etender noticeNKN Tender.pdf,~/uniimg/newgif.gif
117,Sealed proposals in attached format are invited for supply Laboratory Consumables,unidata/tenders/20jan22ilovepdf_merged.pdf,~/uniimg/newgif.gif
115,"Extension Notice Inviting Proposals for Providing Maintenance/ Service of Photocopiers (SHARP, XEROX Make)",unidata/tenders/extension notice4 (1)photocopier.pdf,~/uniimg/newgif.gif
114,"Notice Inviting Quotation for Disposal of Scrap  ",unidata/tenders/Notice for Quotationfor scrap disposals.pdf,~/uniimg/newgif.gif
112,Proposals are Invited for Empanelment of Travel Agencies,unidata/tenders/IMG-20211218-WA0005.pdf,~/uniimg/newgif.gif
111,"E-Tenders are invited  for providing Security Services in the University Campus Rajouri and offsite campuses.
",unidata/tenders/Final securty tender document Rajouri campus 2021-22.pdf,~/uniimg/newgif.gif
110,"Notice fo Extension:Proposals are invited for empanelment of hiring of Water Tanker for supply of portable water at Nursing College, Kanger Morh, Kote Bhalwal, Jammu.",unidata/tenders/NOELetter Mail.pdf,~/uniimg/newgif.gif
109,"Notice Inviting Proposals for Providing Maintenance/ Service of Photocopiers (SHARP, XEROX Make)",unidata/tenders/notice photocopier.pdf,~/uniimg/newgif.gif
108,Call for Sealed Quotation for supply of shRNA construct for Matrix GLA Protein (MGP),unidata/tenders/New doc 08-Nov-2021 5.25 pm.pdf,~/uniimg/newgif.gif
107,Notice Inviting E-tender for providing Catering services in University hostels,unidata/tenders/Tender for providing catering services.pdf,~/uniimg/newgif.gif
106,Tender for the purchase of microcentrifuge refrigerated in a research project funded by UGC GOI,unidata/tenders/Adobe Scan 23-Apr-2021.pdf,~/uniimg/newgif.gif
