7132,"[18-11-2025] Rechecking Result of B.Tech. Civil Engineering and B.Tech. Civil Engineering-Lateral Entry, Semester-IV (Backlog) Examination held in July-August, 2025",7132.pdf,
7131,"[18-11-2025] Result Notification  of Diploma in Civil Engineering and Diploma in Civil Engineering-Lateral Entry, Semester-IV (Backlog) Examination held in July-August, 2025",7131.pdf,
7130,"[18-11-2025] Regular Result of Diploma in Electrical Engineering, semester-II, batch 2024 exam held in July -August, 2025",7130.pdf,
7129,"[18-11-2025] Backlogs Result of B.Tech Civil Engineering, Semester-IV, Batch 2020",7129.pdf,
7128,[18-11-2025] PhD Result of Fozia Choudhary,7128.pdf,
7127,[18-11-2025] Ph.D result of Mr Anil Bhardwaj,7127.pdf,
7126,[18-11-2025] Result of MSc Zoology semester 3rd session 2023-2025,7126.pdf,
7125,[18-11-2025] Result of MSc environment science semester 3rd,7125.pdf,
7124,[18-11-2025] Result of M.Sc biotechnology semester 3rd session 2023-2024,7124.pdf,
7123,[18-11-2025] Result of M.Sc Botany semester 3rd session 2023-25,7123.pdf,
7122,[18-11-2025] Re-evaluation result of B.Tech. Civil Engineering and Civil Engineering (Lateral Entry) Semester-V,7122.pdf,
7121,[18-11-2025] Re-evaluation result of B.Tech ECE Semester-V,7121.pdf,
7120,[18-11-2025] Re-evaluation result of B.Tech. ITE Semester-V,7120.pdf,
7119,[18-11-2025] Re-evaluation result of B.Tech. ECE Semester-III,7119.pdf,
7118,[18-11-2025] Result Notification of Re-evaluation result of B.Tech CSE semester-V,7118.pdf,
7117,"[18-11-2025] Result Notification of BBA IV-Semester, Batch 2021, Backlog Examination held in July-August, 2025.",7117.pdf,
7115,[18-11-2025] Result of BBA Semester 2nd batch 2024 examination held in July -Aug 2025,7115.pdf,
7114,[18-11-2025] Result Notification of  BBA Semester Ist batch 2024 examination held in January 2025,7114.pdf,
7113,"[18-11-2025] Result of B.Tech. Computer Science & Engineering End-of-Semesters - I & II (Regular) examinations held in January, 2025 and July-August, 2025 (1)",7113.pdf,
7112,"[18-11-2025] Result of B.Tech. Civil Engineering End-of-Semesters - I & II (Regular) examinations held in January-February, 2025 and July-August, 2025 (1)",7112.pdf,
7111,"[18-11-2025] Result of B.A. Arabic-III Semester Examination held in Jan-Feb, 2025 , Batch, 2023",7111.pdf,
7110,"[18-11-2025] Result of B.A.Arabic-III semester (Backlogs) examination held in Jan-Feb.,2025",7110.pdf,
7109,[18-11-2025] Ph.D Result of Peerzada Gh Mohammad department of Economics,7109.pdf,
7108,"[18-11-2025] Result of BBA- Semester -I Examination held in Jan-Feb.,2024. 2022 Batch",7108.pdf,
7107,"[18-11-2025] Result of BBA Semester -I Examination held in Jan-Feb, 2024. Batch 2023",7107.pdf,
7106,"[18-11-2025] Result of B.A Arabic semester -II examination held in July-August,2025",7106.pdf,
7103,[18-11-2025] Result of Diploma in Electrical Engineering Semester-IV Roll no 32-DEE-2022,7103.pdf,
7102,"[18-11-2025] Regular result of Diploma in Mechanical Engineering, semester-II exam held in July -August, 2025",7102.pdf,
7101,"[18-11-2025] Regular result of Diploma in Electronics and Communication Engineering Semester-II, Exam held in July -August, 2025",7101.pdf,
7100,"[18-11-2025] Backlogs Result of 43-DCE-2021, semester-II exam held in July -August, 2025",7100.pdf,
7099,"[18-11-2025] Backlogs Result of Diploma in Civil Engineering, semester-II exam held in July -August, 2025",7099.pdf,
7098,[18-11-2025] Overall result of 17-DECE-2022 Semester-VI,7098.pdf,
7097,[18-11-2025] Result of MSc IT semester 1st backlog exams held in Jan-Feb 2025,7097.pdf,
7096,[18-11-2025] Result of MBAHTM semester 4th examination held in May-Sept 2025,7096.pdf,
7094,[18-11-2025] Result of MBAHTM semester IV batch 2023 examination held in May-Sept 2025,7094.pdf,
7093,"[18-11-2025] Result of B.A Arabic Semester -IV Examination held in July-August, 2025.",7093.pdf,
7092,"[18-11-2025] Result of B.A Arabic semester -I Examination held in Jan-Feb, 2025",7092.pdf,
7091,"[18-11-2025] Result of BBA- semester IV examination held in July -August,2025 batch 2023",7091.pdf,
7090,[18-11-2025] Ph.D. result of Umer Riyaz department of Arabic,7090.pdf,
7089,"[18-11-2025] Overall result of Roll no 17-DME/L-2022, Diploma in Mechanical Engineering (Lateral Entry)",7089.pdf,
7088,[18-11-2025] Result of M.Sc. Microbiology Semester IV exam held in May-Sept 2025,7088.pdf,
